Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,Quarter1,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37019500,19,2021-08-06,17.87422795981438,57900000,1600 MCGAVOCK ST,NASHVILLE,37203,2015-06-25,1.24,APARTMENT: HIGH RISE (3 STORIES OR GREATER),268393,195.0,0,"2021,3",1,462.0,2021,2015,2021,6,3,8,87,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2022-08-17,17.93454774903691,61500000,301 29TH AVE N,NASHVILLE,37203,2013-12-02,1.03,APARTMENT: HIGH RISE (3 STORIES OR GREATER),190058,166.0,0,"2022,3",1,175.0,2022,2013,2022,9,3,8,91,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2022-08-17,17.93454774903691,61500000,301 29TH AVE N,NASHVILLE,37203,2013-12-02,1.03,APARTMENT: HIGH RISE (3 STORIES OR GREATER),190058,166.0,0,"2022,3",1,175.0,2022,2013,2022,9,3,8,91,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2022-08-17,17.93454774903691,61500000,300 31ST AVE N,NASHVILLE,37203,2015-09-21,0.73,APARTMENT: HIGH RISE (3 STORIES OR GREATER),104663,166.0,0,"2022,3",1,175.0,2022,2015,2022,7,3,8,91,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2022-08-17,17.93454774903691,61500000,300 31ST AVE N,NASHVILLE,37203,2015-09-21,0.73,APARTMENT: HIGH RISE (3 STORIES OR GREATER),104663,166.0,0,"2022,3",1,175.0,2022,2015,2022,7,3,8,91,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2020-12-30,18.10494208743078,72925000,320 11TH AVE S,NASHVILLE,37203,2020-12-02,0.0,APARTMENT: HIGH RISE (3 STORIES OR GREATER),309264,195.0,1,"2020,4",1,462.0,2020,2020,2020,0,4,12,84,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37013700,2,2021-09-24,18.123083020179408,74260000,281 CUMBERLAND BND,NASHVILLE,37228,1988-04-22,7.39,APARTMENT: HIGH RISE (3 STORIES OR GREATER),270245,137.0,0,"2021,3",1,1054.0,2021,1988,2021,33,3,9,87,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37016400,19,2021-08-12,18.142552897511948,75720000,70 MUSIC SQ W,NASHVILLE,37203,2015-06-26,1.34,APARTMENT: HIGH RISE (3 STORIES OR GREATER),311675,164.0,0,"2021,3",1,109.0,2021,2015,2021,6,3,8,87,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37019400,19,2017-11-30,18.15083860272649,76350000,1001 4TH AVE N,NASHVILLE,37219,2014-08-29,3.91,APARTMENT: HIGH RISE (3 STORIES OR GREATER),493318,194.0,1,"2017,4",1,1045.0,2017,2014,2017,3,4,11,72,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37014400,21,2019-10-01,18.204909959375748,80592000,9 CITY PL,NASHVILLE,37209,2015-12-10,3.51,APARTMENT: HIGH RISE (3 STORIES OR GREATER),391286,144.0,0,"2019,4",1,113.0,2019,2015,2019,4,4,10,80,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37013700,2,2019-12-20,18.236757917810667,83200000,45 VANTAGE WAY,NASHVILLE,37228,2019-10-22,10.87,APARTMENT: HIGH RISE (3 STORIES OR GREATER),343727,137.0,0,"2019,4",1,1054.0,2019,2019,2019,0,4,12,80,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37017100,17,2020-10-29,18.271019981012362,86100000,2350 8TH AVE S,NASHVILLE,37204,2015-03-30,4.34,APARTMENT: HIGH RISE (3 STORIES OR GREATER),485224,171.0,0,"2020,4",1,568.0,2020,2015,2020,5,4,10,84,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2018-08-09,18.31532023940565,90000000,501 REP JOHN LEWIS WAY S,NASHVILLE,37203,2015-11-10,1.89,APARTMENT: HIGH RISE (3 STORIES OR GREATER),462170,195.0,1,"2018,3",1,462.0,2018,2015,2018,3,3,8,75,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2019-06-17,18.435593996536635,101502500,1201 CHURCH ST,NASHVILLE,37203,2015-05-11,3.44,APARTMENT: HIGH RISE (3 STORIES OR GREATER),674271,195.0,1,"2019,2",1,462.0,2019,2015,2019,4,2,6,78,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2020-11-12,18.46947091764561,105000000,210 STOCKYARD ST,NASHVILLE,37201,2018-12-13,1.52,APARTMENT: HIGH RISE (3 STORIES OR GREATER),197358,194.0,1,"2020,4",1,1045.0,2020,2018,2020,2,4,11,84,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2020-11-12,18.46947091764561,105000000,211 STOCKYARD ST,NASHVILLE,37201,2018-12-13,1.6,APARTMENT: HIGH RISE (3 STORIES OR GREATER),315485,194.0,1,"2020,4",1,1045.0,2020,2018,2020,2,4,11,84,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2021-12-15,18.757867018444994,140100000,205 DEMONBREUN ST,NASHVILLE,37201,2015-04-01,0.73,APARTMENT: HIGH RISE (3 STORIES OR GREATER),483413,195.0,1,"2021,4",1,462.0,2021,2015,2021,6,4,12,88,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-12-15,18.757867018444994,140100000,205 DEMONBREUN ST,NASHVILLE,37201,2015-04-01,0.73,APARTMENT: HIGH RISE (3 STORIES OR GREATER),483413,195.0,1,"2021,4",1,462.0,2021,2015,2021,6,4,12,88,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-06-17,18.877747938433593,157943500,1515 DEMONBREUN ST,NASHVILLE,37203,2015-04-06,1.54,APARTMENT: HIGH RISE (3 STORIES OR GREATER),735587,195.0,0,"2021,2",1,462.0,2021,2015,2021,6,2,6,86,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2021-06-17,18.877747938433593,157943500,1515 DEMONBREUN ST,NASHVILLE,37203,2015-04-06,1.54,APARTMENT: HIGH RISE (3 STORIES OR GREATER),735587,195.0,0,"2021,2",1,462.0,2021,2015,2021,6,2,6,86,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,21,2021-12-30,18.88265220780124,158720000,2010 WEST END AVE,NASHVILLE,37203,2019-08-07,0.8,APARTMENT: HIGH RISE (3 STORIES OR GREATER),444570,195.0,0,"2021,4",1,462.0,2021,2019,2021,2,4,12,88,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2018-01-01,0.0,0,301 ROSA L PARKS AVE,NASHVILLE,37203,1952-09-17,1.69,APARTMENT: LOW RISE (BUILT SINCE 1960),73925,195.0,1,"2018,1",1,462.0,2018,1952,2018,66,1,1,73,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016800,18,2012-10-05,0.0,0,2137 FAIRFAX AVE,NASHVILLE,37212,1937-04-21,0.42,APARTMENT: LOW RISE (BUILT SINCE 1960),16550,168.0,0,"2012,4",1,389.0,2012,1937,2012,75,4,10,52,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016800,18,2016-05-04,0.0,0,2107 ACKLEN AVE,NASHVILLE,37212,1945-05-14,0.19,APARTMENT: LOW RISE (BUILT SINCE 1960),4216,168.0,0,"2016,2",1,389.0,2016,1945,2016,71,2,5,66,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37014400,19,2008-04-15,0.0,0,405 FISK ST,NASHVILLE,37203,1953-05-04,0.18,APARTMENT: LOW RISE (BUILT SINCE 1960),4945,144.0,0,"2008,2",0,126.59016393442624,2008,1953,2008,55,2,4,34,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37016400,17,2015-01-01,0.0,0,1606 17TH AVE S,NASHVILLE,37212,1953-05-06,0.22,APARTMENT: LOW RISE (BUILT SINCE 1960),6345,164.0,0,"2015,1",1,109.0,2015,1953,2015,62,1,1,61,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37017000,17,2002-05-09,0.0,0,2110 ELLIOTT AVE,NASHVILLE,37204,1960-02-16,0.35,APARTMENT: LOW RISE (BUILT SINCE 1960),6000,170.0,0,"2002,2",0,38.95081967213115,2002,1960,2002,42,2,5,10,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37016000,17,2008-01-15,0.0,0,1341 LEWIS ST,NASHVILLE,37210,1960-06-08,0.15,APARTMENT: LOW RISE (BUILT SINCE 1960),3168,160.0,0,"2008,1",0,11.36065573770492,2008,1960,2008,48,1,1,33,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37013601,21,2021-08-20,0.0,0,2607 JEFFERSON ST,NASHVILLE,37208,1961-10-06,0.21,APARTMENT: LOW RISE (BUILT SINCE 1960),7330,136.01,0,"2021,3",1,283.0,2021,1961,2021,60,3,8,87,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37013601,21,2021-08-20,0.0,0,2607 JEFFERSON ST,NASHVILLE,37208,1961-10-06,0.21,APARTMENT: LOW RISE (BUILT SINCE 1960),7330,136.01,0,"2021,3",1,283.0,2021,1961,2021,60,3,8,87,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37019300,6,2002-05-06,0.0,0,627 SHELBY AVE,NASHVILLE,37206,1963-08-05,0.4,APARTMENT: LOW RISE (BUILT SINCE 1960),5965,193.0,0,"2002,2",0,6.491803278688526,2002,1963,2002,39,2,5,10,3523.0,18.69654969,80.33028605,0.47,0.35,0.18,0,0.1,4
37019300,6,2014-12-19,0.0,0,200 S 4TH ST,NASHVILLE,37206,1964-02-05,5.97,APARTMENT: LOW RISE (BUILT SINCE 1960),89452,193.0,0,"2014,4",1,92.0,2014,1964,2014,50,4,12,60,3523.0,18.69654969,80.33028605,0.47,0.35,0.18,0,0.1,4
37016800,18,2005-05-23,0.0,0,2140 ACKLEN AVE,NASHVILLE,37212,1965-12-27,0.81,APARTMENT: LOW RISE (BUILT SINCE 1960),25072,168.0,0,"2005,2",0,30.836065573770497,2005,1965,2005,40,2,5,22,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37019200,6,2009-08-19,0.0,0,921 BOSCOBEL ST,NASHVILLE,37206,1965-05-06,0.21,APARTMENT: LOW RISE (BUILT SINCE 1960),3103,192.0,0,"2009,3",0,58.42622950819673,2009,1965,2009,44,3,8,39,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019200,6,2009-08-19,0.0,0,919 BOSCOBEL ST,NASHVILLE,37206,1965-05-06,0.21,APARTMENT: LOW RISE (BUILT SINCE 1960),3103,192.0,0,"2009,3",0,58.42622950819673,2009,1965,2009,44,3,8,39,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37016600,21,2019-09-10,0.0,0,2909 A BURCH AVE,NASHVILLE,37203,1966-03-16,0.16,APARTMENT: LOW RISE (BUILT SINCE 1960),6384,166.0,0,"2019,3",1,175.0,2019,1966,2019,53,3,9,79,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016800,18,2020-11-30,0.0,0,2112 FAIRFAX AVE,NASHVILLE,37212,1967-06-28,1.29,APARTMENT: LOW RISE (BUILT SINCE 1960),23684,168.0,0,"2020,4",1,389.0,2020,1967,2020,53,4,11,84,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37013601,21,2022-10-11,0.0,0,2709 JEFFERSON ST,NASHVILLE,37208,1967-06-05,0.2,APARTMENT: LOW RISE (BUILT SINCE 1960),4800,136.01,0,"2022,4",1,283.0,2022,1967,2022,55,4,10,92,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37013601,21,2022-10-11,0.0,0,2709 JEFFERSON ST,NASHVILLE,37208,1967-06-05,0.2,APARTMENT: LOW RISE (BUILT SINCE 1960),4800,136.01,0,"2022,4",1,283.0,2022,1967,2022,55,4,10,92,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37019200,6,2006-06-19,0.0,0,730 LENORE ST,NASHVILLE,37206,1968-08-08,3.88,APARTMENT: LOW RISE (BUILT SINCE 1960),69422,192.0,0,"2006,2",0,58.42622950819673,2006,1968,2006,38,2,6,26,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37017000,17,2021-07-16,0.0,0,2114 ELLIOTT AVE,NASHVILLE,37204,1968-06-28,0.51,APARTMENT: LOW RISE (BUILT SINCE 1960),9419,170.0,0,"2021,3",1,543.0,2021,1968,2021,53,3,7,87,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37017000,17,2021-07-16,0.0,0,2114 ELLIOTT AVE,NASHVILLE,37204,1968-06-28,0.51,APARTMENT: LOW RISE (BUILT SINCE 1960),9419,170.0,0,"2021,3",1,543.0,2021,1968,2021,53,3,7,87,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37016400,19,2022-11-17,0.0,0,1015 17TH AVE S,NASHVILLE,37212,1968-07-02,0.18,APARTMENT: LOW RISE (BUILT SINCE 1960),4940,164.0,0,"2022,4",1,109.0,2022,1968,2022,54,4,11,92,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,19,2022-11-17,0.0,0,1015 17TH AVE S,NASHVILLE,37212,1968-07-02,0.18,APARTMENT: LOW RISE (BUILT SINCE 1960),4940,164.0,0,"2022,4",1,109.0,2022,1968,2022,54,4,11,92,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016600,21,2018-09-12,0.0,0,3195 PARTHENON AVE,NASHVILLE,37203,1969-12-23,0.29,APARTMENT: LOW RISE (BUILT SINCE 1960),7344,166.0,0,"2018,3",1,175.0,2018,1969,2018,49,3,9,75,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019200,6,2021-11-30,0.0,0,105 S 11TH ST,NASHVILLE,37206,1969-10-06,0.16,APARTMENT: LOW RISE (BUILT SINCE 1960),7049,192.0,0,"2021,4",1,562.0,2021,1969,2021,52,4,11,88,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019200,6,2021-11-30,0.0,0,105 S 11TH ST,NASHVILLE,37206,1969-10-06,0.16,APARTMENT: LOW RISE (BUILT SINCE 1960),7049,192.0,0,"2021,4",1,562.0,2021,1969,2021,52,4,11,88,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37014400,21,2009-11-10,0.0,0,1813 I JO JOHNSTON AVE,NASHVILLE,37203,1970-10-08,0.13,APARTMENT: LOW RISE (BUILT SINCE 1960),4440,144.0,0,"2009,4",0,126.59016393442624,2009,1970,2009,39,4,11,40,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37016300,19,2012-12-27,0.0,0,1499 HAWKINS ST,NASHVILLE,37203,1971-08-20,0.4,APARTMENT: LOW RISE (BUILT SINCE 1960),7200,163.0,0,"2012,4",1,469.0,2012,1971,2012,41,4,12,52,2189.0,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016900,18,2009-10-20,0.0,0,2014 LINDEN AVE,NASHVILLE,37212,1972-01-01,0.54,APARTMENT: LOW RISE (BUILT SINCE 1960),8960,169.0,0,"2009,4",0,73.03278688524591,2009,1972,2009,37,4,10,40,4514.0,87.73903262,6.569178853,0,0.17,0.29,0.54,0.81,44
37019200,6,2010-07-27,0.0,0,901 BOSCOBEL ST,NASHVILLE,37206,1973-09-03,0.41,APARTMENT: LOW RISE (BUILT SINCE 1960),7558,192.0,0,"2010,3",0,562.0,2010,1973,2010,37,3,7,43,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019200,6,2013-06-11,0.0,0,806 SHELBY AVE,NASHVILLE,37206,1973-09-12,0.2,APARTMENT: LOW RISE (BUILT SINCE 1960),7680,192.0,0,"2013,2",1,562.0,2013,1973,2013,40,2,6,54,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37014200,19,2018-08-22,0.0,0,1601 HERMAN ST 101,NASHVILLE,37208,1974-12-16,1.13,APARTMENT: LOW RISE (BUILT SINCE 1960),28848,142.0,0,"2018,3",1,150.0,2018,1974,2018,44,3,8,75,2249.0,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,19,2018-08-22,0.0,0,1601 HERMAN ST,NASHVILLE,37208,1974-12-12,1.21,APARTMENT: LOW RISE (BUILT SINCE 1960),31020,142.0,0,"2018,3",1,150.0,2018,1974,2018,44,3,8,75,2249.0,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37014200,19,2018-08-22,0.0,0,1601 HERMAN ST,NASHVILLE,37208,1974-12-12,1.21,APARTMENT: LOW RISE (BUILT SINCE 1960),31020,144.0,0,"2018,3",1,113.0,2018,1974,2018,44,3,8,75,2249.0,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
37016800,18,2010-05-27,0.0,0,1905 CONVENT PL,NASHVILLE,37212,1977-08-24,0.68,APARTMENT: LOW RISE (BUILT SINCE 1960),16265,168.0,0,"2010,2",0,389.0,2010,1977,2010,33,2,5,42,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37013601,21,2009-03-11,0.0,0,2622 W HEIMAN ST,NASHVILLE,37208,1983-01-02,3.24,APARTMENT: LOW RISE (BUILT SINCE 1960),56660,136.01,0,"2009,1",0,47.06557377049181,2009,1983,2009,26,1,3,37,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37016600,21,2017-05-25,0.0,0,207 30TH AVE N,NASHVILLE,37203,1984-02-09,0.45,APARTMENT: LOW RISE (BUILT SINCE 1960),9301,166.0,0,"2017,2",1,175.0,2017,1984,2017,33,2,5,70,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016400,17,2018-09-12,0.0,0,2005 CAPERS AVE,NASHVILLE,37212,1987-03-19,0.41,APARTMENT: LOW RISE (BUILT SINCE 1960),7881,164.0,0,"2018,3",1,109.0,2018,1987,2018,31,3,9,75,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016400,17,2015-06-23,0.0,0,100 VILLAGE AT VANDERBILT,NASHVILLE,37212,1988-03-21,5.48,APARTMENT: LOW RISE (BUILT SINCE 1960),188552,164.0,0,"2015,2",1,109.0,2015,1988,2015,27,2,6,62,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37013700,21,2011-04-12,0.0,0,2027 ED TEMPLE BLVD,NASHVILLE,37208,1991-08-09,3.85,APARTMENT: LOW RISE (BUILT SINCE 1960),73898,137.0,0,"2011,2",1,1054.0,2011,1991,2011,20,2,4,46,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37014400,21,2009-11-10,0.0,0,1813 A JO JOHNSTON AVE,NASHVILLE,37203,1995-12-11,0.46,APARTMENT: LOW RISE (BUILT SINCE 1960),9408,144.0,0,"2009,4",0,126.59016393442624,2009,1995,2009,14,4,11,40,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37016100,17,2009-03-17,0.0,0,1289 4TH AVE S,NASHVILLE,37210,1999-08-24,0.24,APARTMENT: LOW RISE (BUILT SINCE 1960),2938,161.0,0,"2009,1",0,12.983606557377051,2009,1999,2009,10,1,3,37,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37015900,17,2021-04-04,0.0,0,411 MURFREESBORO PIKE,NASHVILLE,37210,2001-11-20,0.43,APARTMENT: LOW RISE (BUILT SINCE 1960),10989,159.0,0,"2021,2",1,116.0,2021,2001,2021,20,2,4,86,2864.0,75.76192184,17.38974543,0.1,0.09,0.73,0.09,0.16,4
37015900,17,2021-04-04,0.0,0,411 MURFREESBORO PIKE,NASHVILLE,37210,2001-11-20,0.43,APARTMENT: LOW RISE (BUILT SINCE 1960),10989,159.0,0,"2021,2",1,116.0,2021,2001,2021,20,2,4,86,2864.0,75.76192184,17.38974543,0.1,0.09,0.73,0.09,0.16,4
37011800,5,2016-07-28,0.0,0,300 BERRY ST,NASHVILLE,37207,2005-03-04,3.03,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,302 FOSTER ST,NASHVILLE,37207,2005-03-04,3.88,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,1501 BIG OAK DR,NASHVILLE,37207,2005-03-04,3.01,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,303 FOSTER ST,NASHVILLE,37207,2005-03-04,2.85,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,1095 LISCHEY PL,NASHVILLE,37207,2005-03-04,1.83,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,1217 FOSTER PL,NASHVILLE,37207,2005-03-04,1.6,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2005,2016,11,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37016600,21,2018-06-26,0.0,0,118 30TH AVE S,NASHVILLE,37212,2005-05-17,0.15,APARTMENT: LOW RISE (BUILT SINCE 1960),4088,166.0,0,"2018,2",1,175.0,2018,2005,2018,13,2,6,74,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37011800,5,2016-07-28,0.0,0,1008 LISCHEY PL,NASHVILLE,37207,2006-12-20,8.36,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2006,2016,10,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,1100 ANISHA PL,NASHVILLE,37207,2006-12-20,1.29,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2006,2016,10,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37011800,5,2016-07-28,0.0,0,200 MERIDIAN ST,NASHVILLE,37207,2006-12-20,0.9,APARTMENT: LOW RISE (BUILT SINCE 1960),0,118.0,0,"2016,3",1,391.0,2016,2006,2016,10,3,7,67,2673.0,14.22035837,83.75905452,0.3,0.12,0.59,0,0.17,18
37014400,19,2017-07-11,0.0,0,504 17TH AVE N,NASHVILLE,37203,2008-01-09,2.74,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,0 PEARL ST,NASHVILLE,37203,2008-01-09,1.11,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,403 14TH AVE N,NASHVILLE,37203,2008-01-09,2.56,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,0 14TH AVE N,NASHVILLE,37203,2008-01-09,2.43,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,426 17TH AVE N,NASHVILLE,37203,2008-01-09,1.1,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,0 JO JOHNSTON AVE,NASHVILLE,37203,2008-01-09,1.3,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,501 14TH AVE N,NASHVILLE,37203,2008-01-09,2.59,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,1001 CAPITOL PT,NASHVILLE,37203,2008-01-09,1.92,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,0 JO JOHNSTON AVE,NASHVILLE,37203,2008-01-09,2.71,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,0 14TH AVE N,NASHVILLE,37203,2008-01-09,2.33,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2008,2017,9,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37014400,19,2017-07-11,0.0,0,1045 CAPITOL PT,NASHVILLE,37203,2011-10-25,2.51,APARTMENT: LOW RISE (BUILT SINCE 1960),0,144.0,0,"2017,3",1,113.0,2017,2011,2017,6,3,7,71,1250.0,10.94650206,85.59670782,0.47,0.07,0.09,0.38,0.24,78
37016800,18,2013-05-08,0.0,0,1807 21ST AVE S,NASHVILLE,37212,2015-11-05,0.73,APARTMENT: LOW RISE (BUILT SINCE 1960),111096,168.0,0,"2013,2",1,389.0,2013,2015,2013,0,2,5,54,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
